platform,search_term,product_name,brand,price_inr,mrp_inr,discount_pct,price_tier,rating,review_count,scraped_at
Amazon.in,Indian perfume,Nemat 96 Serise 2.5 ml Traditional Indian Attar Ruh Gulab Non-AlcoholicConcentrated Perfume Oil,Nemat,219.0,87.6,-150.0,Budget,,,2026-04-24 14:50:47.651362+00:00
Amazon.in,Indian perfume,Parag Fragrances Grade 1 Indian Jasmine Purest Natural Attar / Perfume Oil / Fragrance Oil 25Ml (Naturally Processed And Bhapka Distilled Attar) Alcohol Free And Undiluted Version,Parag,488.0,,,Budget,,,2026-04-24 14:50:47.651765+00:00
Amazon.in,Indian perfume,"Essence by Edith RAJNIGANDHA – Pure & Natural Luxury Roll-On Attar | Alcohol-Free Perfume Oil | Long-Lasting Itra | Classic Indian Fragrance | Non-Alcoholic Blend of Rajnigandha, Sandalwood and Musk | Premium Gift Choice | 6ml",Essence,699.0,116.5,-500.0,Mid-range,,,2026-04-24 14:50:47.652184+00:00
Amazon.in,Indian perfume,"Arabian Aroma Last Chance for Women | Luxurious Long-Lasting Floral Chypre Fragrance | Premium Arabic Perfume Oil Concentration, Extrait de Parfum, 50 Ml.",Arabian,699.0,,,Mid-range,,,2026-04-24 14:50:47.652610+00:00
Amazon.in,Indian perfume,"Aco Goldy Premium Scent, Long Lasting, Fresh & Soothing Fragrance Perfume Spray For Mens, 100ml",Aco,297.0,,,Budget,,,2026-04-24 14:50:47.653001+00:00
Amazon.in,Indian perfume,"EM5 Floral Elixir Perfume Roll-on for Women | White Floral, Powdery Fragrance | Long Lasting Scent & Travel Friendly Pack | Premium Gift for Her | 10ml Roll on",EM5,299.0,,,Budget,,,2026-04-24 14:50:47.653669+00:00
Amazon.in,Indian perfume,Being Indian BI-V & BI-VI Deodorant Combo | Long Lasting Fresh Deo Spray Perfume | Bold BI-5 & BI-6 Fragrance Gift Pack | 2 x 150ml,Being,349.0,116.33,-200.0,Budget,,,2026-04-24 14:50:47.654323+00:00
Amazon.in,Indian perfume,PRAYAG'S ATTTAR Premium Ruh Kesar Attar | Prayag’s Attar Long-Lasting Saffron Perfume Oil | Pure Indian Attar for Men & Women (3ml),PRAYAG'S,195.02,65.01,-200.0,Budget,,,2026-04-24 14:50:47.654656+00:00
Amazon.in,Indian perfume,KAZIMA Indian Lotus Attar Perfume For Unisex - Pure Natural Undiluted (10ml),KAZIMA,289.0,,,Budget,,,2026-04-24 14:50:47.654974+00:00
Amazon.in,Indian perfume,"FEEL LEGEND Long Lasting Perfume for Man | EDP 100ml | Blood Mandarin, Grapefruit, Mint & Cinnamon, Rose, Spicy | Leather, Amber, Woody, Indian Patchouli Premium Fragrance | Ideal for Every Occasion",FEEL,499.0,,,Budget,,,2026-04-24 14:50:47.655274+00:00
Amazon.in,Indian perfume,Bankey Bihari Perfume | Long Lasting Indian Perfume with Lily & White Musk | Soft Floral Premium Eau de Parfum,Bankey,299.0,,,Budget,,,2026-04-24 14:50:47.655630+00:00
Amazon.in,Indian perfume,"Mogra Indian Jasmine Perfume for Men & Women | Long-Lasting | Unisex Premium Perfume for Everyday & Special Occasions Eau De Perfume, 100ml",Mogra,499.0,,,Budget,,,2026-04-24 14:50:47.655998+00:00
Amazon.in,Indian perfume,Park Avenue Men Voyage Signature Collection | Liquid Perfume | Fresh Long-Lasting Aroma Corsica Cool Premium Liquid Perfume | 120Ml,Park,249.0,,,Budget,,,2026-04-24 14:50:47.656405+00:00
Amazon.in,Indian perfume,"Luxury Unisex Solid Perfume Trio – Meraki, Mizumi & Elora (5g x 3, 15g) | Non greasy, Long Lasting, Gift Pack | Alcohol-Free, Travel Minis | Solid Perfume for Man and Women",Luxury,499.0,,,Budget,,,2026-04-24 14:50:47.656759+00:00
Amazon.in,Indian perfume,Hirdaya Javadhu Paste – Natural Herbal Perfume | Long-Lasting Traditional Indian Fragrance | Non-Alcoholic & Skin-Friendly | For Men & Women – 2g (pack of 7),Hirdaya,298.0,,,Budget,,,2026-04-24 14:50:47.657127+00:00
Amazon.in,Indian perfume,"Adilqadri Shanaya Perfume for Men & Women | Arabic & French Blend | Long-Lasting Eau De Parfum with Chocolate, Amber & Woody Notes | Ideal Gift for Him & Her | 50ML Luxury Fragrance",Adilqadri,719.0,,,Mid-range,,,2026-04-24 14:50:47.657450+00:00
Amazon.in,Indian perfume,La French Power Women Perfume-100ml | Premium Eau De Parfum | Long Lasting Vanilla & Sweet Fragrance | Elegant & Bold Scent | Ideal for Special Occasions,La,419.0,,,Budget,,,2026-04-24 14:50:47.657817+00:00
Amazon.in,Indian perfume,"Aco Blue Musk Premium Scent, Long Lasting, Fresh & Soothing Fragrance Perfume Spray For Mens, 100ml",Aco,298.0,,,Budget,,,2026-04-24 14:50:47.658136+00:00
Amazon.in,Indian perfume,BEARDO Godfather & Whisky Smoke Solid Perfume 10g (Set of 2) | Strong & Lasting Fragrance | For Date Night | Gift For Brother | Gift For Friends | Gift For Brother,BEARDO,449.0,,,Budget,,,2026-04-24 14:50:47.658462+00:00
Amazon.in,Indian perfume,"Nykaa Wanderlust Jaipur Royal Pink Eau De Parfum I Travel size, mini Perfume for Women – 16 ml I Tuberose and Red fruits Perfume | Long–Lasting, Travel‐Friendly, Vegan,Paraben‐Free, IFRA Certified",Nykaa,297.0,,,Budget,,,2026-04-24 14:50:47.658824+00:00
Amazon.in,Indian perfume,"FIEN Perfume Vanilla Muse for Women | Sweet Gourmand Fragrance | 12 Hrs Long Lasting Eau De Parfum with Hazelnut, Peony & Vanilla Bean | mCaffeine Perfume | Valentine Gift | Premium & Luxurious for Every Occasion – 100ml",FIEN,674.0,,,Mid-range,,,2026-04-24 14:50:47.659153+00:00
Amazon.in,Indian perfume,VOKKA Uff Vanilla & Womania 8ml Each Luxury Long Lasting Unisex Perfume | Eau De Parfum EDP Fragrance for Men & Women | Pocket Perfume Gift Set for Him & Her | Fruity Floral & Vanilla Notes,VOKKA,175.0,,,Budget,,,2026-04-24 14:50:47.659793+00:00
Amazon.in,Indian perfume,Forest Essentials Body Mist Chandani Raatein | Refreshing Floral Fragrance with Essential Oils | Aromatic Body Mist,Forest,5400.0,54.0,-9900.0,Premium,,,2026-04-24 14:50:47.660203+00:00
Amazon.in,Indian perfume,Forest Essentials Intense Perfume Kesari | Lime Saffron & Oudh Blend Perfume | Lasts Through the Day,Forest,6200.0,124.0,-4900.0,Luxury,,,2026-04-24 14:50:47.661010+00:00
Flipkart,Indian perfume,ACTIWOW AGHORI Perfume|Unisex|Eau de Parfum| 50ML | PACK OF 01 | A4615 Eau de Parfum  -  50 ml,ACTIWOW,264.0,,,Budget,,,2026-04-24 14:51:00.196109+00:00
Flipkart,Indian perfume,ACTIWOW AGHORI Perfume|Unisex|Eau de Parfum| 50ML | PACK OF 01 | A6922 Eau de Parfum  -  50 ml,ACTIWOW,264.0,,,Budget,,,2026-04-24 14:51:00.196445+00:00
Flipkart,Indian perfume,Fragrance & Fashion Mitti 100ML perfume Eau de Parfum  -  100 ml,Fragrance,798.0,,,Mid-range,4.0,,2026-04-24 14:51:00.196851+00:00
Flipkart,Indian perfume,ACTIWOW Luxury Thai Oud & Thai Aqua Perfume Thai Divine Oud Aqua B02 Eau de Parfum  -  50 ml,ACTIWOW,380.0,,,Budget,,,2026-04-24 14:51:00.197173+00:00
Flipkart,Indian perfume,D'Clarks ROMAN MUSK Luxury Perfume 50ml For Unisex Eua De Perfuem (Pack of 1) Eau de Parfum  -  50 ml,D'Clarks,371.0,,,Budget,3.7,,2026-04-24 14:51:00.198923+00:00
Flipkart,Indian perfume,navora Gallant Stride | Perfect gift choice | Suitable for all occasions Eau de Parfum  -  60 ml,navora,460.0,,,Budget,,,2026-04-24 14:51:00.201233+00:00
Flipkart,Indian perfume,Afeem Organic Luxury Unisex Perfume Long Lasting Gift Set - 4x20 ML Eau de Parfum  -  80 ml,Afeem,313.0,,,Budget,4.0,,2026-04-24 14:51:00.202256+00:00
Flipkart,Indian perfume,being indian Bi VI Bi IV Perfume Body Spray  -  For Men & Women,being,227.0,,,Budget,4.3,,2026-04-24 14:51:00.203014+00:00
Flipkart,Indian perfume,HP Royal | Irresistible Floral Aqautic | Long-lasting perfume Elegant Gardenia Eau de Parfum  -  100 ml,HP,241.0,,,Budget,3.7,,2026-04-24 14:51:00.203601+00:00
Flipkart,Indian perfume,IndusAura REXOR CLASSIC Perfume for Men – Long Lasting Best Luxury and Strong Perfume Eau de Parfum  -  30 ml,IndusAura,664.0,,,Mid-range,,,2026-04-24 14:51:00.205124+00:00
Flipkart,Indian perfume,being indian Perfume Body Spray BI-06 Deodorant Spray  -  For Men & Women,being,162.0,,,Budget,4.4,,2026-04-24 14:51:00.205632+00:00
Flipkart,Indian perfume,"La French City of Dreams New York, with Long Lasting Fragrance Eau de Parfum  -  100 ml",La,269.0,,,Budget,4.3,,2026-04-24 14:51:00.207152+00:00
Flipkart,Indian perfume,"La French City of Dreams RIO with Long Lasting Fragrance, For Men and Women Eau de Parfum  -  100 ml",La,256.0,,,Budget,4.2,,2026-04-24 14:51:00.207686+00:00
Flipkart,Indian perfume,"being indian Perfume Body Spray BI1, BI3, BI5 Deodorant Spray Body Spray  -  For Men & Women",being,392.0,,,Budget,3.8,,2026-04-24 14:51:00.208204+00:00
Flipkart,Indian perfume,Etrem THE POEM 50ML Perfume (for HER) #LASTSFOREVER Perfume  -  50 ml,Etrem,295.0,,,Budget,,,2026-04-24 14:51:00.208634+00:00
Flipkart,Indian perfume,The Natural Fragrance Floral bloom perfume for women|long lasting|Non alcoholic|Spary|Daily Use Perfume  -  50 ml,The,262.0,,,Budget,,,2026-04-24 14:51:00.209062+00:00
Flipkart,Indian perfume,being indian Perfume Body Spray BI-03 Body Spray - For Men & Women Body Spray  -  For Men & Women,being,162.0,,,Budget,4.5,,2026-04-24 14:51:00.210292+00:00
Flipkart,Indian perfume,Afeem PureAura40 Eau de Parfum  -  80 ml,Afeem,149.0,,,Budget,3.9,,2026-04-24 14:51:00.210820+00:00
Flipkart,Indian perfume,Ayaz Perfume Super Pack Long-Lasting Alcohol-Free Attar 12 Pcs 1ML each Combo Pack Eau de Toilette  -  12 ml,Ayaz,251.0,,,Budget,3.9,,2026-04-24 14:51:00.211332+00:00
Flipkart,Indian perfume,INDIVANA CROWNED Perfume for Men | Fruity Woody Oud Inspired Long Lasting Fragrance Eau de Parfum  -  50 ml,INDIVANA,569.0,,,Mid-range,,,2026-04-24 14:51:00.211771+00:00
Flipkart,Indian perfume,"fiora Urban Long Lasting Luxury Fragrance, Premium, Bold & Modern Fragrance Eau de Parfum  -  100 ml",fiora,899.0,,,Mid-range,,,2026-04-24 14:51:00.212697+00:00
Flipkart,Indian perfume,La French City Of Dreams Rio Paris Tokyo City Luxury Perfume for Him Gift Set 4 X 20ml Eau de Parfum  -  80 ml,La,269.0,,,Budget,4.2,,2026-04-24 14:51:00.213252+00:00
Flipkart,Indian perfume,My Fragrance Perfume Original Royale Set For Men & Women Eau de Parfum  -  120 ml,My,349.0,,,Budget,4.1,,2026-04-24 14:51:00.213773+00:00
Flipkart,Indian perfume,INDIVANA AURA Unisex Perfume Warm Spicy Vanilla Long Lasting Fragrance Eau de Parfum  -  50 ml,INDIVANA,569.0,,,Mid-range,,,2026-04-24 14:51:00.214177+00:00
Flipkart,Indian perfume,Ajmal Prose Perfume  -  100 ml,Ajmal,594.0,,,Mid-range,4.0,,2026-04-24 14:51:00.214723+00:00
Flipkart,Indian perfume,RED VOCAL Floral Romance Luxury Premium Perfume Eau de Toilette  -  100 ml,RED,570.0,,,Mid-range,,,2026-04-24 14:51:00.215578+00:00
Flipkart,Indian perfume,Blue National Enterprise Royal Dark Apex Eau de Parfum  -  50 ml,Blue,232.0,,,Budget,,,2026-04-24 14:51:00.216215+00:00
Amazon.in,deodorant perfume,"SET WET Deodorant Spray Perfume Cool, Charm & Swag Avatar for men, 150ml (Pack of 3)",SET,225.0,,,Budget,,,2026-04-24 14:52:04.040411+00:00
Amazon.in,deodorant perfume,Axe Dark Temptation Long Lasting Deodorant Bodyspray for Men 215 ml,Axe,149.0,69.3,-115.0,Budget,,,2026-04-24 14:52:04.040883+00:00
Amazon.in,deodorant perfume,"Beardo Whisky Smoke & Bourbon Perfume Body Spray (Set of 2) Spicy, Woody Oudh Deo for Men Long Lasting |Date night Deodorant for Men | Fresh Scent | Valentines day gift for husband | Gift for boyfriend | Gift for Men",Beardo,279.0,103.33,-170.0,Budget,,,2026-04-24 14:52:04.041767+00:00
Amazon.in,deodorant perfume,"Bella Vita Luxury Oud White Body Deo 150ml | Perfume for Man | Gift for Man | No Gas Long Lasting Deodorant | Warm Woody, Fresh Citrus & Subtle Tobacco Notes",Bella,199.0,132.67,-50.0,Budget,,,2026-04-24 14:52:04.042085+00:00
Amazon.in,deodorant perfume,Skinn By Titan Raw Long-lasting Deodorant Spray For Men - 150 mL | Perfume for Men | Eau De Parfum for Men | Men's cologne | For Daily Use | Premium Fragrance | Grooming Essentials,Skinn,497.0,,,Budget,,,2026-04-24 14:52:04.042399+00:00
Amazon.in,deodorant perfume,"Bella Vita CEO Man Body Perfume 150ml | Premium No Gas Deo for Men | Deodorants Man | Long Lasting Office Fragrance with Tonka, Agarwood & Sophisticated Masculine Notes",Bella,199.0,132.67,-50.0,Budget,,,2026-04-24 14:52:04.042726+00:00
Amazon.in,deodorant perfume,"The Man Company Long Lasting Deodorant Gift Set for Man - 150ml (Pack of 4) | Blanc, Fire, Night & Oud | Body Spray Gift Set | fresh scent for daily office wear | Long-Lasting Smell | Aerosol | Valentine Gift For Man",The,498.0,83.0,-500.0,Budget,,,2026-04-24 14:52:04.043580+00:00
Amazon.in,deodorant perfume,"AJMAL Wisal Dhabab Perfume Deodorant Body Spray Gift For Men, 200Ml, Ajmal",AJMAL,179.0,89.5,-100.0,Budget,,,2026-04-24 14:52:04.044001+00:00
Amazon.in,deodorant perfume,"SET WET Deodorant Spray Perfume Cool, Charm & Mischief Avatar for men, 150ml (Pack of 3)",SET,225.0,50.0,-350.0,Budget,,,2026-04-24 14:52:04.044333+00:00
Amazon.in,deodorant perfume,"Secret Temptation Te Amo Aqua, Breeze and Pearl No Gas Deodorant Perfume Body Spray for Women, Pack of 3 (120ml each)",Secret,317.0,88.06,-260.0,Budget,,,2026-04-24 14:52:04.044657+00:00
Amazon.in,deodorant perfume,"Yardley London Gentleman Daily Use Deodorant Body Sprays for Men| Gentleman Classic, Gentleman Urbane, & Gentleman Royale Deodorant Assorted Pack| 150ml Each",Yardley,415.0,92.22,-350.0,Budget,,,2026-04-24 14:52:04.045008+00:00
Amazon.in,deodorant perfume,KamaSutra Spark Power Series Perfume Spray for Men Combo Pack (2 x 135ml) | Long-Lasting Premium Fragrance | Body Spray for Men | Strong Scent | Travel-Friendly Deodorant Spray,KamaSutra,149.25,,,Budget,,,2026-04-24 14:52:04.045354+00:00
Amazon.in,deodorant perfume,"Bella Vita Luxury Unisex Body Perfume Gift Set | Deodorant for Men & Women | Pack of 4 x 50ml | No Gas Deo for Man and Woman | Long Lasting Fragrances with Lemon, Blackcurrant, Lavender & Bergamot",Bella,295.0,147.5,-100.0,Budget,,,2026-04-24 14:52:04.045677+00:00
Amazon.in,deodorant perfume,AXE Signature Mysterious Long Lasting No Gas Body Perfume Spray For Men 200 Ml,AXE,219.0,109.5,-100.0,Budget,,,2026-04-24 14:52:04.045995+00:00
Amazon.in,deodorant perfume,"AXE Signature Champion Long Lasting No Gas Body Perfume For Men 200 Ml, Spray",AXE,187.0,93.5,-100.0,Budget,,,2026-04-24 14:52:04.046307+00:00
Amazon.in,deodorant perfume,"Ramsons - EXOTICA Deodorant Spray | 200 ML | Body Perfume For Women | TN - Plum, Peach, Orange Blossom, Leafy Green | MN - Honey, Jasmine, Rose, Lily of the valley | BN - Amber, Vanilla, Musk, Woody",Ramsons,170.0,85.0,-100.0,Budget,,,2026-04-24 14:52:04.046613+00:00
Amazon.in,deodorant perfume,"Old Spice Nomad No Gas 24 hour Long Lasting Freshness Deodorant Perfume Body Spray For Men, 140ml",Old,199.0,142.14,-40.0,Budget,,,2026-04-24 14:52:04.047040+00:00
Amazon.in,deodorant perfume,"WILD STONE CODE Gold Fresh Scented Body Perfume For Men, 150Ml|No Gas Deodorant|Long Lasting Body Spray",WILD,210.0,140.0,-50.0,Budget,,,2026-04-24 14:52:04.047346+00:00
Amazon.in,deodorant perfume,"NIVEA Men Fresh Ocean Deodorant Spray, 150ml | 48 H Active Odour Protection | Fresh Long Lasting Deo for men | Fights Odour causing bacteria | Aqua and Sandalwood | 150ml",NIVEA,149.0,149.0,0.0,Budget,,,2026-04-24 14:52:04.047758+00:00
Amazon.in,deodorant perfume,Axe Signature Intense Long Lasting No Gas Deodorant Bodyspray Perfume for Men 154 ml,Axe,169.0,109.74,-54.0,Budget,,,2026-04-24 14:52:04.048137+00:00
Amazon.in,deodorant perfume,"Old Spice Lionpride No Gas 24 hour Long Lasting Freshness Deodorant Perfume Body Spray For Men, 140ml",Old,199.0,142.14,-40.0,Budget,,,2026-04-24 14:52:04.048871+00:00
Amazon.in,deodorant perfume,"Old Spice Krakengard No Gas 24 hour Long Lasting Freshness Deodorant Perfume Body Spray For Men, 140ml",Old,209.0,149.29,-40.0,Budget,,,2026-04-24 14:52:04.049231+00:00
Amazon.in,deodorant perfume,"Bella Vita Luxury SKAI Aquatic Body Parfum 150ml | No Gas Deodorant for Men & Women | Deodorants Man | Long Lasting Fresh & Musky Fragrance with Bergamot, Pineapple & Lavender Notes",Bella,199.0,132.67,-50.0,Budget,,,2026-04-24 14:52:04.049903+00:00
Amazon.in,deodorant perfume,"Yardley London Refreshing Deo Body Spray Tripack (English Lavender + English Rose + Morning Dew) for Women, 150ml Each (Pack of 3)",Yardley,384.0,,,Budget,,,2026-04-24 14:52:04.050419+00:00
Amazon.in,deodorant perfume,Ajmal Sacred Love Perfume Deodorant 200ml Body Spray Gift For Women,Ajmal,179.0,179.0,0.0,Budget,,,2026-04-24 14:52:04.050819+00:00
Amazon.in,deodorant perfume,"WILD STONE CODE Titanium Long Lasting No Gas Body Perfume Spray For Men, 150Ml",WILD,210.0,140.0,-50.0,Budget,,,2026-04-24 14:52:04.051250+00:00
Amazon.in,deodorant perfume,"Ramsons - EXOTICA INTENSE Deodorant Spray |200 ML | Body Perfume For Women | TN - Sweet, Plum, Peach, Orange Blossom, Leafy Green | MN - Honey, Jasmine, Rose | BN - Amber, woody, Vanilla, Musk",Ramsons,150.0,75.0,-100.0,Budget,,,2026-04-24 14:52:04.051594+00:00
Amazon.in,deodorant perfume,"Old Spice Wolfthorn No Gas 24 hour Long Lasting Freshness Deodorant Perfume Body Spray For Men, 140ml",Old,179.0,127.86,-40.0,Budget,,,2026-04-24 14:52:04.051948+00:00
Amazon.in,deodorant perfume,"Fogg Royal No Gas Deodorant for Men, Long-lasting Perfume Body Spray, 150 ml",Fogg,148.0,98.67,-50.0,Budget,,,2026-04-24 14:52:04.052258+00:00
Amazon.in,deodorant perfume,AJMAL Aurum Perfume Deodorant Jasmine 200Ml Body Spray Gift For Women,AJMAL,179.0,89.5,-100.0,Budget,,,2026-04-24 14:52:04.052574+00:00
Amazon.in,deodorant perfume,"Ramsons - ONCE MORE Deodorant Spray |200 ML | Body Perfume For Men | TN - Bergamot, Peach, Plum, Orange Blossom | MN - Mimosa, Vanilla Flower, Jasmine, Rose | BN - Leather, Vanilla, Musk, Amber, Tonka",Ramsons,180.0,90.0,-100.0,Budget,,,2026-04-24 14:52:04.053266+00:00
Amazon.in,deodorant perfume,"Ramsons - SANDY SHORE Deodorant Spray | 200 ML | Body Perfume For Women | TN - Mint, Lavender, Bergamot, Mandarin orange, Lemon | MN - Sea grass, Ginger, Jasmine, Rose | BN - Musk, Sandalwood, Cedar",Ramsons,172.0,86.0,-100.0,Budget,,,2026-04-24 14:52:04.053603+00:00
Amazon.in,deodorant perfume,"Park Avenue Men Voyage & Neo Signature Collection | Deodorant Spray | Fresh Long-Lasting Aroma | 150Ml Each (Pack Of 3), 450 Millilitres",Park,381.1,84.69,-350.0,Budget,,,2026-04-24 14:52:04.053965+00:00
Amazon.in,deodorant perfume,"Bella Vita KLUB Men Body Perfume 150ml | No Gas Deo for Men | Deodorants Man | Long Lasting Spicy and Musky Fragrance with Refreshing Lemon, Rose Petals & Warm Vanilla Notes",Bella,199.0,132.67,-50.0,Budget,,,2026-04-24 14:52:04.054263+00:00
Amazon.in,deodorant perfume,Axe Dark Temptation Long Lasting Deodorant Bodyspray for Men 150 ml,Axe,151.0,100.67,-50.0,Budget,,,2026-04-24 14:52:04.054568+00:00
Amazon.in,deodorant perfume,"Engage Floral Zest Deodorant for Women, Citrus and Floral, Skin Friendly Deo, 150ml Body Spray",Engage,140.0,93.33,-50.0,Budget,,,2026-04-24 14:52:04.054888+00:00
Amazon.in,deodorant perfume,Fogg Black Night Wave |No Gas| Long Lasting Perfume Deodorant Spray for Men & Women-120 ML,Fogg,199.5,166.25,-20.0,Budget,,,2026-04-24 14:52:04.055207+00:00
Amazon.in,deodorant perfume,"Eva Aura & Charm No Gas Perfume Spray | Long Lasting Perfume Body spray | Floral Grace With Shades Of Mandrine Orange, Cashmirwood & Fresh Citrus Fragrance | Deodorants Women | 120 Ml | Pack Of 2",Eva,290.0,,,Budget,,,2026-04-24 14:52:04.055543+00:00
Amazon.in,deodorant perfume,Park Avenue Good Morning Perfume Deodorant Spray for Men 100g/150 ml,Park,172.0,114.67,-50.0,Budget,,,2026-04-24 14:52:04.055868+00:00
Amazon.in,deodorant perfume,Bombay Shaving Company Deodorant Aerosol Combo - Aqua & Musk - 150Ml X 2 |Deodorant For Men Long Lasting| 300 ML (Lemon),Bombay,199.0,66.33,-200.0,Budget,,,2026-04-24 14:52:04.056177+00:00
Amazon.in,deodorant perfume,Beardo Deodorant Perfume Body Spray Set For Men (120ml x 3) | Spy Deo Aromatic Fresh Scent | Mafia Oriental Woody Notes | Don Most Wanted Citrus Musk Fragrance | Christmas gift for men | Gift For Friends | Gift for Men,Beardo,344.0,95.56,-260.0,Budget,,,2026-04-24 14:52:04.056482+00:00
Flipkart,deodorant perfume,FOGG Marco deodorant with Long Lasting Perfume Body Spray  -  For Men,FOGG,286.0,,,Budget,4.3,,2026-04-24 14:52:25.639697+00:00
Flipkart,deodorant perfume,DENVER Original Black Code Deodorant Body Spray  -  For Men,DENVER,186.0,,,Budget,4.3,,2026-04-24 14:52:25.640379+00:00
Flipkart,deodorant perfume,Secret Temptation Pink Deodorant Spray  -  For Women,Secret,146.0,,,Budget,4.3,,2026-04-24 14:52:25.640821+00:00
Flipkart,deodorant perfume,Wild Stone EDGE Deodorant Spray  -  For Men,Wild,166.0,,,Budget,4.2,,2026-04-24 14:52:25.641244+00:00
Flipkart,deodorant perfume,"Spinz Exotic & Black Magic Perfumed Deo for Women,Combo Pack, (200ml x 2) Deodorant Spray  -  For Women",Spinz,440.0,,,Budget,4.3,,2026-04-24 14:52:25.641658+00:00
Flipkart,deodorant perfume,"Engage W1 & W2 Mega Pack Perfume Spray Combo for Women 160ml x2,Long Lasting Fragrance Deodorant Spray  -  For Women",Engage,268.0,,,Budget,4.5,,2026-04-24 14:52:25.642173+00:00
Flipkart,deodorant perfume,Spinz Exotic & Enchante Perfumed Deodrants For Women | Combo Pack (200ml + 200ml) Deodorant Spray  -  For Women,Spinz,352.0,,,Budget,4.3,,2026-04-24 14:52:25.642587+00:00
Flipkart,deodorant perfume,JBJ 919 Paris Deodorant Body Spray | Long Lasting Fragrance| 75 ml Body Spray  -  For Men & Women,JBJ,80.0,,,Budget,,,2026-04-24 14:52:25.642906+00:00
Flipkart,deodorant perfume,Spinz Exotic & Exotic Perfumed Deodrants For Women Combo 200ml+200ml Deodorant Spray  -  For Women,Spinz,304.0,,,Budget,4.3,,2026-04-24 14:52:25.643314+00:00
Flipkart,deodorant perfume,Ajmal Blu & Wisal Dhahab Each Deodorant Spray  -  For Men,Ajmal,315.0,,,Budget,4.0,,2026-04-24 14:52:25.643789+00:00
Flipkart,deodorant perfume,"Engage Deo Combo, 2 Intrigue for Her (150ml) & 2 Spirit for Her (150ml), (Pack of 4) Deodorant Spray  -  For Women",Engage,278.0,,,Budget,4.3,,2026-04-24 14:52:25.644286+00:00
Flipkart,deodorant perfume,DENVER prestige Deodorant Spray  -  For Men,DENVER,209.0,,,Budget,4.1,,2026-04-24 14:52:25.644707+00:00
Flipkart,deodorant perfume,DENVER Sporting Club-Victor Gift Set Deodorant Spray  -  For Men,DENVER,368.0,,,Budget,4.4,,2026-04-24 14:52:25.645109+00:00
Flipkart,deodorant perfume,AXE Dark Temptation Men's Long Lasting Deodorant Spray  -  For Men,AXE,283.0,,,Budget,4.0,,2026-04-24 14:52:25.645513+00:00
Flipkart,deodorant perfume,LAYER'R SHOT ABSOLUTE GAME 135ml Body Spray  -  For Men,LAYER'R,177.0,,,Budget,4.0,,2026-04-24 14:52:25.645927+00:00
Flipkart,deodorant perfume,"Spinz Exotic Perfumed Deo, 24 Hours Long Lasting Freshness Deodorant Spray  -  For Women",Spinz,196.0,,,Budget,4.1,,2026-04-24 14:52:25.646298+00:00
Flipkart,deodorant perfume,LAYER'R WOTTAGIRL! AMBER KISS 60ml Body Spray  -  For Women,LAYER'R,111.0,,,Budget,4.1,,2026-04-24 14:52:25.646738+00:00
Flipkart,deodorant perfume,Polchem Infinity Perfume Body Spray  -  For Men & Women,Polchem,237.0,,,Budget,,,2026-04-24 14:52:25.647041+00:00
Flipkart,deodorant perfume,DENVER Sporting_Club Goal Gift Set Deodorant Spray  -  For Men,DENVER,370.0,,,Budget,4.4,,2026-04-24 14:52:25.647433+00:00
Flipkart,deodorant perfume,Ajmal Wisal Dhahab & Aurum Deodorant Spray  -  For Men & Women,Ajmal,315.0,,,Budget,4.1,,2026-04-24 14:52:25.647954+00:00
Flipkart,deodorant perfume,Ajmal 2 WisalDhahab Each 200ML Deodorant Spray  -  For Men & Women,Ajmal,315.0,,,Budget,4.1,,2026-04-24 14:52:25.648374+00:00
Flipkart,deodorant perfume,AXE Dark Temptation & Gold Temptation Long Lasting For Men (Pack of 2) Body Spray  -  For Men,AXE,699.0,,,Mid-range,3.9,,2026-04-24 14:52:25.648755+00:00
Flipkart,deodorant perfume,DENVER Blackcode Gift Set (180 ml + 70 ml) Body Spray  -  For Men,DENVER,386.0,,,Budget,4.4,,2026-04-24 14:52:25.649162+00:00
Flipkart,deodorant perfume,ST-JOHN Cobra Limited Edition Deo Naughty Deodorant Spray Deodorant Spray  -  For Men & Women,ST-JOHN,152.0,,,Budget,4.0,,2026-04-24 14:52:25.649590+00:00
Flipkart,deodorant perfume,DENVER Gift Set Deodorant Spray  -  For Men,DENVER,568.0,,,Mid-range,4.4,,2026-04-24 14:52:25.650040+00:00
Flipkart,deodorant perfume,FOGG Fantastic Extreme No Gas Body Spray  -  For Men,FOGG,200.0,,,Budget,4.2,,2026-04-24 14:52:25.650434+00:00
Flipkart,deodorant perfume,LAYER'R WOTTAGIRL! FANTASY CLASSIC 135ml Body Spray  -  For Women,LAYER'R,187.0,,,Budget,4.2,,2026-04-24 14:52:25.650856+00:00
Flipkart,deodorant perfume,AXE Dark Temptation Long Lasting For Men (Pack of 2) Body Spray  -  For Men,AXE,639.0,,,Mid-range,4.0,,2026-04-24 14:52:25.651239+00:00
Flipkart,deodorant perfume,DENVER HAMILTON Body Spray  -  For Men,DENVER,424.0,,,Budget,4.3,,2026-04-24 14:52:25.651651+00:00
Flipkart,deodorant perfume,"BELLAVITA Noir,Azure & Prestige Deo Parfum Combo|3x150ml|Long lasting Body spray| Deodorant Spray  -  For Men & Women",BELLAVITA,299.0,,,Budget,3.9,,2026-04-24 14:52:25.652045+00:00
